filename,true,pred
disco.00020.2.wav,disco,country
disco.00020.3.wav,disco,country
disco.00020.4.wav,disco,rock
disco.00020.5.wav,disco,country
disco.00020.6.wav,disco,country
disco.00020.7.wav,disco,country
disco.00020.8.wav,disco,country
disco.00020.9.wav,disco,country
disco.00021.0.wav,disco,pop
disco.00021.1.wav,disco,reggae
disco.00021.2.wav,disco,pop
disco.00021.5.wav,disco,pop
disco.00021.6.wav,disco,pop
disco.00021.7.wav,disco,pop
disco.00021.9.wav,disco,pop
disco.00026.1.wav,disco,reggae
disco.00026.2.wav,disco,country
disco.00026.3.wav,disco,pop
disco.00026.4.wav,disco,pop
disco.00026.5.wav,disco,country
disco.00026.9.wav,disco,country
disco.00027.0.wav,disco,reggae
disco.00027.1.wav,disco,reggae
disco.00027.2.wav,disco,reggae
disco.00027.3.wav,disco,hiphop
disco.00027.4.wav,disco,hiphop
disco.00027.5.wav,disco,reggae
disco.00027.6.wav,disco,hiphop
disco.00027.7.wav,disco,reggae
disco.00027.8.wav,disco,rock
disco.00027.9.wav,disco,rock
disco.00029.0.wav,disco,country
disco.00029.1.wav,disco,pop
disco.00029.2.wav,disco,country
disco.00029.3.wav,disco,country
disco.00029.4.wav,disco,pop
disco.00029.5.wav,disco,pop
disco.00029.6.wav,disco,pop
disco.00029.7.wav,disco,pop
disco.00029.8.wav,disco,pop
disco.00037.8.wav,disco,country
disco.00047.0.wav,disco,jazz
disco.00047.1.wav,disco,country
disco.00047.2.wav,disco,jazz
disco.00047.3.wav,disco,jazz
disco.00047.4.wav,disco,jazz
disco.00047.5.wav,disco,country
disco.00047.6.wav,disco,classical
disco.00047.7.wav,disco,country
disco.00047.8.wav,disco,country
disco.00047.9.wav,disco,classical
disco.00050.1.wav,disco,metal
disco.00050.2.wav,disco,metal
disco.00050.3.wav,disco,metal
disco.00050.5.wav,disco,metal
disco.00050.6.wav,disco,metal
disco.00050.7.wav,disco,metal
