filename,true,pred
blues.00092.0.wav,blues,jazz
blues.00092.1.wav,blues,jazz
blues.00092.2.wav,blues,reggae
blues.00092.3.wav,blues,reggae
blues.00092.4.wav,blues,reggae
blues.00092.5.wav,blues,reggae
blues.00092.6.wav,blues,reggae
blues.00092.7.wav,blues,jazz
blues.00092.8.wav,blues,reggae
blues.00092.9.wav,blues,reggae
classical.00036.0.wav,classical,jazz
classical.00036.1.wav,classical,jazz
classical.00043.4.wav,classical,jazz
classical.00043.9.wav,classical,jazz
classical.00061.1.wav,classical,jazz
classical.00061.6.wav,classical,jazz
classical.00080.4.wav,classical,jazz
classical.00080.5.wav,classical,jazz
classical.00095.1.wav,classical,jazz
classical.00095.5.wav,classical,reggae
classical.00095.6.wav,classical,jazz
classical.00096.1.wav,classical,jazz
country.00000.0.wav,country,pop
country.00000.1.wav,country,pop
country.00000.2.wav,country,pop
country.00000.3.wav,country,pop
country.00000.4.wav,country,pop
country.00000.6.wav,country,pop
country.00000.7.wav,country,pop
country.00000.8.wav,country,pop
country.00001.0.wav,country,rock
country.00001.1.wav,country,rock
country.00001.2.wav,country,rock
country.00001.3.wav,country,rock
country.00001.4.wav,country,rock
country.00001.5.wav,country,rock
country.00001.6.wav,country,rock
country.00001.7.wav,country,rock
country.00001.8.wav,country,rock
country.00001.9.wav,country,rock
country.00016.3.wav,country,classical
country.00016.4.wav,country,classical
country.00023.0.wav,country,jazz
country.00023.1.wav,country,reggae
country.00023.6.wav,country,reggae
country.00023.8.wav,country,jazz
country.00031.0.wav,country,rock
country.00031.3.wav,country,reggae
country.00031.4.wav,country,jazz
country.00031.5.wav,country,classical
country.00031.7.wav,country,jazz
country.00031.8.wav,country,jazz
country.00031.9.wav,country,rock
country.00043.2.wav,country,rock
country.00043.4.wav,country,rock
country.00043.5.wav,country,rock
country.00052.2.wav,country,classical
country.00052.6.wav,country,blues
country.00052.7.wav,country,classical
country.00054.0.wav,country,blues
country.00054.2.wav,country,rock
