filename,true,pred
disco.00053.5.wav,disco,hiphop
disco.00060.1.wav,disco,rock
disco.00063.0.wav,disco,hiphop
disco.00063.1.wav,disco,hiphop
disco.00063.2.wav,disco,hiphop
disco.00063.3.wav,disco,hiphop
disco.00063.4.wav,disco,hiphop
disco.00063.5.wav,disco,hiphop
disco.00063.6.wav,disco,hiphop
disco.00063.7.wav,disco,hiphop
disco.00063.8.wav,disco,hiphop
disco.00063.9.wav,disco,hiphop
disco.00075.0.wav,disco,metal
disco.00075.1.wav,disco,metal
disco.00075.2.wav,disco,metal
disco.00075.5.wav,disco,hiphop
disco.00075.6.wav,disco,metal
disco.00075.7.wav,disco,country
disco.00075.8.wav,disco,hiphop
disco.00085.0.wav,disco,hiphop
disco.00085.1.wav,disco,hiphop
disco.00085.6.wav,disco,hiphop
disco.00085.8.wav,disco,hiphop
disco.00085.9.wav,disco,hiphop
disco.00090.5.wav,disco,metal
disco.00090.8.wav,disco,rock
