filename,true,pred
blues.00093.9.wav,blues,jazz
blues.00096.4.wav,blues,jazz
blues.00098.2.wav,blues,metal
blues.00098.4.wav,blues,rock
blues.00099.8.wav,blues,reggae
classical.00005.0.wav,classical,jazz
classical.00006.8.wav,classical,jazz
classical.00026.0.wav,classical,rock
classical.00029.5.wav,classical,jazz
classical.00046.1.wav,classical,rock
classical.00051.7.wav,classical,country
classical.00052.3.wav,classical,disco
classical.00052.7.wav,classical,rock
classical.00054.8.wav,classical,rock
classical.00056.8.wav,classical,country
classical.00060.2.wav,classical,jazz
classical.00062.3.wav,classical,rock
classical.00062.4.wav,classical,reggae
classical.00067.0.wav,classical,jazz
classical.00083.3.wav,classical,jazz
classical.00092.1.wav,classical,jazz
country.00000.2.wav,country,rock
country.00001.9.wav,country,rock
country.00005.4.wav,country,disco
country.00006.6.wav,country,disco
country.00007.0.wav,country,reggae
country.00009.1.wav,country,pop
country.00011.6.wav,country,pop
country.00012.1.wav,country,jazz
country.00012.3.wav,country,rock
country.00013.1.wav,country,disco
country.00014.5.wav,country,pop
country.00014.9.wav,country,pop
country.00015.6.wav,country,jazz
country.00015.8.wav,country,disco
country.00016.1.wav,country,jazz
country.00016.3.wav,country,jazz
country.00016.7.wav,country,jazz
country.00020.0.wav,country,reggae
country.00020.6.wav,country,rock
country.00020.8.wav,country,reggae
country.00022.2.wav,country,jazz
country.00030.5.wav,country,jazz
country.00030.6.wav,country,jazz
country.00030.7.wav,country,jazz
country.00030.8.wav,country,jazz
country.00033.0.wav,country,disco
country.00033.6.wav,country,rock
country.00034.3.wav,country,rock
country.00034.5.wav,country,rock
country.00034.6.wav,country,pop
country.00034.7.wav,country,reggae
country.00036.7.wav,country,classical
country.00036.9.wav,country,blues
country.00038.3.wav,country,disco
country.00038.6.wav,country,disco
country.00039.9.wav,country,disco
country.00042.9.wav,country,rock
country.00043.0.wav,country,rock
country.00045.2.wav,country,disco
country.00045.6.wav,country,reggae
country.00045.7.wav,country,pop
country.00049.7.wav,country,jazz
country.00051.3.wav,country,blues
country.00057.7.wav,country,rock
country.00057.8.wav,country,rock
country.00058.7.wav,country,rock
country.00059.1.wav,country,blues
country.00059.6.wav,country,blues
country.00062.2.wav,country,disco
country.00062.4.wav,country,rock
country.00064.3.wav,country,blues
country.00064.4.wav,country,blues
country.00066.7.wav,country,rock
country.00067.1.wav,country,blues
country.00069.0.wav,country,blues
country.00070.6.wav,country,rock
country.00075.9.wav,country,metal
country.00078.0.wav,country,jazz
country.00078.3.wav,country,classical
country.00080.4.wav,country,rock
country.00081.5.wav,country,hiphop
country.00082.6.wav,country,rock
country.00086.4.wav,country,blues
country.00090.4.wav,country,rock
country.00092.0.wav,country,rock
country.00092.1.wav,country,rock
country.00092.5.wav,country,rock
country.00092.6.wav,country,metal
country.00095.3.wav,country,blues
country.00095.9.wav,country,rock
country.00099.1.wav,country,rock
country.00099.3.wav,country,rock
country.00099.7.wav,country,rock
disco.00000.7.wav,disco,reggae
disco.00003.9.wav,disco,hiphop
disco.00004.0.wav,disco,pop
disco.00007.1.wav,disco,hiphop
disco.00007.4.wav,disco,hiphop
disco.00015.6.wav,disco,country
disco.00017.6.wav,disco,country
disco.00019.1.wav,disco,reggae
disco.00020.1.wav,disco,rock
disco.00021.0.wav,disco,jazz
disco.00021.8.wav,disco,pop
disco.00025.9.wav,disco,pop
disco.00027.2.wav,disco,reggae
