filename,true,pred
disco.00085.6.wav,disco,hiphop
disco.00085.7.wav,disco,hiphop
disco.00085.8.wav,disco,hiphop
disco.00085.9.wav,disco,hiphop
disco.00095.0.wav,disco,hiphop
disco.00095.1.wav,disco,hiphop
disco.00095.2.wav,disco,hiphop
disco.00095.4.wav,disco,hiphop
disco.00095.6.wav,disco,hiphop
disco.00095.7.wav,disco,hiphop
disco.00095.8.wav,disco,hiphop
disco.00095.9.wav,disco,hiphop
hiphop.00004.0.wav,hiphop,reggae
hiphop.00004.4.wav,hiphop,reggae
hiphop.00004.5.wav,hiphop,reggae
hiphop.00012.0.wav,hiphop,blues
hiphop.00012.3.wav,hiphop,blues
hiphop.00012.9.wav,hiphop,blues
hiphop.00015.1.wav,hiphop,disco
hiphop.00015.4.wav,hiphop,disco
hiphop.00015.6.wav,hiphop,blues
hiphop.00015.7.wav,hiphop,disco
hiphop.00015.8.wav,hiphop,rock
hiphop.00029.1.wav,hiphop,disco
hiphop.00029.4.wav,hiphop,disco
hiphop.00029.5.wav,hiphop,disco
hiphop.00029.6.wav,hiphop,disco
hiphop.00029.7.wav,hiphop,disco
hiphop.00029.8.wav,hiphop,disco
