filename,true,pred
metal.00088.6.wav,metal,reggae
metal.00098.9.wav,metal,reggae
metal.00099.2.wav,metal,hiphop
pop.00003.1.wav,pop,reggae
pop.00007.8.wav,pop,classical
pop.00010.0.wav,pop,reggae
pop.00010.2.wav,pop,reggae
pop.00011.3.wav,pop,country
pop.00011.9.wav,pop,jazz
pop.00012.4.wav,pop,disco
pop.00012.5.wav,pop,disco
pop.00012.8.wav,pop,rock
pop.00013.0.wav,pop,reggae
pop.00014.9.wav,pop,country
pop.00017.5.wav,pop,country
pop.00017.9.wav,pop,rock
pop.00027.8.wav,pop,disco
pop.00028.3.wav,pop,disco
pop.00028.6.wav,pop,disco
pop.00033.6.wav,pop,disco
pop.00033.7.wav,pop,rock
pop.00043.2.wav,pop,hiphop
pop.00043.3.wav,pop,hiphop
pop.00043.7.wav,pop,hiphop
pop.00049.5.wav,pop,reggae
pop.00049.7.wav,pop,reggae
pop.00063.8.wav,pop,country
pop.00065.1.wav,pop,disco
pop.00065.6.wav,pop,disco
pop.00065.8.wav,pop,disco
pop.00072.3.wav,pop,disco
pop.00079.3.wav,pop,rock
pop.00079.9.wav,pop,rock
pop.00081.7.wav,pop,reggae
pop.00081.8.wav,pop,reggae
pop.00083.1.wav,pop,country
pop.00084.6.wav,pop,hiphop
pop.00084.7.wav,pop,hiphop
pop.00092.9.wav,pop,hiphop
pop.00094.1.wav,pop,disco
reggae.00000.9.wav,reggae,disco
reggae.00001.5.wav,reggae,country
reggae.00002.0.wav,reggae,country
reggae.00006.3.wav,reggae,blues
reggae.00006.5.wav,reggae,blues
reggae.00006.9.wav,reggae,blues
reggae.00008.6.wav,reggae,blues
reggae.00016.5.wav,reggae,disco
reggae.00022.4.wav,reggae,rock
reggae.00045.2.wav,reggae,country
reggae.00055.0.wav,reggae,disco
reggae.00064.9.wav,reggae,pop
reggae.00065.5.wav,reggae,hiphop
