filename,true,pred
country.00090.4.wav,country,rock
country.00090.6.wav,country,rock
country.00091.5.wav,country,jazz
country.00091.6.wav,country,reggae
country.00091.8.wav,country,reggae
country.00095.0.wav,country,blues
country.00095.1.wav,country,blues
country.00095.2.wav,country,blues
country.00095.3.wav,country,blues
country.00095.4.wav,country,blues
country.00095.5.wav,country,blues
country.00095.6.wav,country,blues
country.00095.7.wav,country,blues
country.00095.8.wav,country,blues
country.00095.9.wav,country,blues
country.00096.0.wav,country,rock
country.00096.4.wav,country,blues
country.00096.5.wav,country,rock
country.00096.6.wav,country,blues
country.00096.7.wav,country,rock
disco.00003.0.wav,disco,metal
disco.00003.1.wav,disco,metal
disco.00003.2.wav,disco,hiphop
disco.00003.3.wav,disco,pop
disco.00003.4.wav,disco,hiphop
disco.00003.7.wav,disco,hiphop
disco.00007.7.wav,disco,pop
disco.00007.9.wav,disco,pop
disco.00018.0.wav,disco,hiphop
disco.00018.1.wav,disco,reggae
disco.00018.2.wav,disco,pop
disco.00018.3.wav,disco,pop
disco.00018.4.wav,disco,pop
disco.00018.5.wav,disco,hiphop
disco.00018.6.wav,disco,pop
disco.00018.7.wav,disco,pop
disco.00018.8.wav,disco,pop
disco.00018.9.wav,disco,pop
disco.00020.0.wav,disco,country
disco.00020.1.wav,disco,country
disco.00020.2.wav,disco,rock
disco.00020.3.wav,disco,rock
disco.00020.4.wav,disco,rock
disco.00020.6.wav,disco,country
disco.00020.7.wav,disco,rock
disco.00020.8.wav,disco,country
disco.00020.9.wav,disco,country
disco.00021.0.wav,disco,pop
disco.00021.3.wav,disco,rock
disco.00021.4.wav,disco,rock
disco.00021.5.wav,disco,rock
disco.00026.0.wav,disco,pop
disco.00026.1.wav,disco,pop
disco.00026.2.wav,disco,pop
disco.00026.3.wav,disco,pop
disco.00026.4.wav,disco,pop
disco.00026.5.wav,disco,pop
