filename,true,pred
disco.00019.6.wav,disco,rock
disco.00020.1.wav,disco,country
disco.00020.7.wav,disco,country
disco.00021.0.wav,disco,pop
disco.00021.1.wav,disco,country
disco.00026.0.wav,disco,country
disco.00027.2.wav,disco,reggae
disco.00027.3.wav,disco,reggae
disco.00027.7.wav,disco,hiphop
disco.00031.3.wav,disco,rock
disco.00038.2.wav,disco,country
disco.00038.7.wav,disco,country
disco.00039.5.wav,disco,jazz
disco.00041.7.wav,disco,country
disco.00047.6.wav,disco,country
disco.00048.5.wav,disco,rock
disco.00057.5.wav,disco,rock
disco.00064.0.wav,disco,reggae
disco.00064.9.wav,disco,reggae
disco.00067.0.wav,disco,rock
disco.00067.5.wav,disco,jazz
disco.00067.9.wav,disco,rock
disco.00072.4.wav,disco,metal
disco.00072.5.wav,disco,metal
disco.00072.8.wav,disco,rock
disco.00077.9.wav,disco,country
disco.00088.1.wav,disco,rock
disco.00088.7.wav,disco,blues
disco.00088.8.wav,disco,rock
disco.00089.2.wav,disco,rock
disco.00092.1.wav,disco,metal
disco.00092.4.wav,disco,rock
disco.00092.9.wav,disco,rock
disco.00094.9.wav,disco,rock
disco.00095.1.wav,disco,reggae
hiphop.00000.2.wav,hiphop,disco
hiphop.00008.9.wav,hiphop,disco
hiphop.00010.4.wav,hiphop,disco
hiphop.00013.6.wav,hiphop,jazz
hiphop.00013.8.wav,hiphop,jazz
hiphop.00031.4.wav,hiphop,pop
hiphop.00033.4.wav,hiphop,metal
hiphop.00036.0.wav,hiphop,jazz
hiphop.00040.2.wav,hiphop,country
hiphop.00040.4.wav,hiphop,pop
hiphop.00040.5.wav,hiphop,pop
hiphop.00040.6.wav,hiphop,pop
hiphop.00044.7.wav,hiphop,country
hiphop.00045.7.wav,hiphop,pop
hiphop.00052.4.wav,hiphop,pop
hiphop.00055.9.wav,hiphop,reggae
hiphop.00058.3.wav,hiphop,reggae
hiphop.00060.6.wav,hiphop,reggae
hiphop.00060.7.wav,hiphop,reggae
hiphop.00070.1.wav,hiphop,pop
hiphop.00077.0.wav,hiphop,pop
hiphop.00086.8.wav,hiphop,disco
hiphop.00088.4.wav,hiphop,metal
hiphop.00097.9.wav,hiphop,metal
hiphop.00099.0.wav,hiphop,country
jazz.00001.3.wav,jazz,classical
jazz.00002.8.wav,jazz,country
jazz.00003.8.wav,jazz,classical
jazz.00005.8.wav,jazz,blues
jazz.00005.9.wav,jazz,blues
jazz.00006.4.wav,jazz,rock
jazz.00008.3.wav,jazz,country
jazz.00008.5.wav,jazz,country
jazz.00008.7.wav,jazz,blues
jazz.00008.8.wav,jazz,country
jazz.00008.9.wav,jazz,country
jazz.00009.2.wav,jazz,classical
jazz.00014.3.wav,jazz,classical
jazz.00014.4.wav,jazz,classical
jazz.00014.9.wav,jazz,classical
jazz.00026.7.wav,jazz,classical
jazz.00030.1.wav,jazz,classical
jazz.00034.2.wav,jazz,blues
jazz.00043.7.wav,jazz,rock
jazz.00043.8.wav,jazz,rock
jazz.00053.7.wav,jazz,blues
jazz.00056.6.wav,jazz,country
jazz.00073.4.wav,jazz,rock
jazz.00085.5.wav,jazz,country
jazz.00089.9.wav,jazz,country
metal.00000.7.wav,metal,rock
metal.00002.5.wav,metal,rock
metal.00002.8.wav,metal,rock
metal.00029.0.wav,metal,rock
metal.00058.6.wav,metal,rock
metal.00060.9.wav,metal,rock
metal.00071.9.wav,metal,rock
metal.00079.7.wav,metal,disco
metal.00079.9.wav,metal,disco
metal.00085.1.wav,metal,rock
metal.00085.4.wav,metal,disco
metal.00088.9.wav,metal,rock
metal.00092.2.wav,metal,country
metal.00098.9.wav,metal,reggae
metal.00099.2.wav,metal,disco
pop.00005.5.wav,pop,country
pop.00007.8.wav,pop,jazz
pop.00009.1.wav,pop,disco
pop.00010.0.wav,pop,reggae
pop.00010.2.wav,pop,reggae
pop.00012.4.wav,pop,country
pop.00012.5.wav,pop,disco
pop.00012.8.wav,pop,country
pop.00012.9.wav,pop,country
pop.00013.0.wav,pop,reggae
pop.00013.1.wav,pop,reggae
pop.00017.5.wav,pop,disco
pop.00017.9.wav,pop,rock
pop.00020.4.wav,pop,disco
pop.00028.3.wav,pop,disco
pop.00033.6.wav,pop,hiphop
pop.00033.7.wav,pop,rock
pop.00040.9.wav,pop,rock
pop.00043.2.wav,pop,hiphop
pop.00043.3.wav,pop,hiphop
