filename,true,pred
disco.00053.0.wav,disco,hiphop
disco.00053.1.wav,disco,hiphop
disco.00053.2.wav,disco,hiphop
disco.00053.3.wav,disco,hiphop
disco.00053.4.wav,disco,hiphop
disco.00058.4.wav,disco,rock
disco.00060.0.wav,disco,reggae
disco.00060.1.wav,disco,rock
disco.00063.0.wav,disco,hiphop
disco.00063.1.wav,disco,hiphop
disco.00063.2.wav,disco,hiphop
disco.00063.3.wav,disco,hiphop
disco.00063.4.wav,disco,hiphop
disco.00063.5.wav,disco,hiphop
disco.00063.6.wav,disco,hiphop
disco.00063.7.wav,disco,hiphop
disco.00063.8.wav,disco,hiphop
disco.00063.9.wav,disco,hiphop
disco.00075.1.wav,disco,metal
disco.00075.2.wav,disco,metal
disco.00085.0.wav,disco,hiphop
disco.00085.1.wav,disco,hiphop
disco.00085.2.wav,disco,hiphop
disco.00085.3.wav,disco,hiphop
disco.00085.4.wav,disco,hiphop
disco.00085.6.wav,disco,hiphop
