filename,true,pred
classical.00040.4.wav,classical,jazz
classical.00040.5.wav,classical,jazz
classical.00043.0.wav,classical,jazz
classical.00043.1.wav,classical,jazz
classical.00043.2.wav,classical,jazz
classical.00043.3.wav,classical,jazz
classical.00043.4.wav,classical,jazz
classical.00043.5.wav,classical,jazz
classical.00043.8.wav,classical,jazz
classical.00061.1.wav,classical,jazz
classical.00061.6.wav,classical,jazz
classical.00071.6.wav,classical,jazz
classical.00072.0.wav,classical,jazz
classical.00072.1.wav,classical,jazz
classical.00072.2.wav,classical,jazz
classical.00072.3.wav,classical,jazz
classical.00072.4.wav,classical,jazz
classical.00072.5.wav,classical,jazz
classical.00072.7.wav,classical,jazz
classical.00072.8.wav,classical,jazz
classical.00072.9.wav,classical,jazz
classical.00080.0.wav,classical,jazz
classical.00080.4.wav,classical,jazz
classical.00080.5.wav,classical,jazz
classical.00080.6.wav,classical,jazz
classical.00080.7.wav,classical,jazz
classical.00095.0.wav,classical,jazz
classical.00095.1.wav,classical,jazz
classical.00095.2.wav,classical,jazz
classical.00095.3.wav,classical,jazz
classical.00095.4.wav,classical,jazz
classical.00095.5.wav,classical,jazz
classical.00095.6.wav,classical,jazz
